,genre_ids,original_language,popularity,release_date_x,movie,vote_average,vote_count,tconst,start_year,runtime_minutes,genres,id,release_date_y,production_budget,domestic_gross,worldwide_gross,total_profit,was_it_profitable_domestically
2813,[53],en,0.6,2013-01-18,closure,5.0,2,tt1570983,2010,95.0,Thriller,95,2015-03-17,100000,0,0,-100000,False
2814,[53],en,0.6,2013-01-18,closure,5.0,2,tt1914231,2011,87.0,Action,95,2015-03-17,100000,0,0,-100000,False
2815,[53],en,0.6,2013-01-18,closure,5.0,2,tt2170576,2012,72.0,"Comedy,Drama,Romance",95,2015-03-17,100000,0,0,-100000,False
2816,[53],en,0.6,2013-01-18,closure,5.0,2,tt2405862,2013,76.0,"Adventure,Biography,Documentary",95,2015-03-17,100000,0,0,-100000,False
2817,[53],en,0.6,2013-01-18,closure,5.0,2,tt4338136,2015,62.0,Drama,95,2015-03-17,100000,0,0,-100000,False
2818,[53],en,0.6,2013-01-18,closure,5.0,2,tt6603302,2017,87.0,"Romance,Thriller",95,2015-03-17,100000,0,0,-100000,False
2819,[53],en,0.6,2013-01-18,closure,5.0,2,tt7385812,2018,90.0,"Comedy,Drama",95,2015-03-17,100000,0,0,-100000,False
2820,[18],en,0.6,2013-09-09,noah,7.6,11,tt1091821,2012,87.0,Animation,51,2014-03-28,130000000,101200044,352831065,222831065,False
2821,[18],en,0.6,2013-09-09,noah,7.6,11,tt1959490,2014,138.0,"Action,Adventure,Drama",51,2014-03-28,130000000,101200044,352831065,222831065,False
2822,[18],en,0.6,2013-09-09,noah,7.6,11,tt2109176,2011,105.0,"Drama,Thriller",51,2014-03-28,130000000,101200044,352831065,222831065,False
2823,"[18, 12]",en,13.905,2014-03-28,noah,5.6,3955,tt1091821,2012,87.0,Animation,51,2014-03-28,130000000,101200044,352831065,222831065,False
2824,"[18, 12]",en,13.905,2014-03-28,noah,5.6,3955,tt1959490,2014,138.0,"Action,Adventure,Drama",51,2014-03-28,130000000,101200044,352831065,222831065,False
2825,"[18, 12]",en,13.905,2014-03-28,noah,5.6,3955,tt2109176,2011,105.0,"Drama,Thriller",51,2014-03-28,130000000,101200044,352831065,222831065,False
2826,[99],en,0.6,2014-03-25,noah,7.5,2,tt1091821,2012,87.0,Animation,51,2014-03-28,130000000,101200044,352831065,222831065,False
2827,[99],en,0.6,2014-03-25,noah,7.5,2,tt1959490,2014,138.0,"Action,Adventure,Drama",51,2014-03-28,130000000,101200044,352831065,222831065,False
2828,[99],en,0.6,2014-03-25,noah,7.5,2,tt2109176,2011,105.0,"Drama,Thriller",51,2014-03-28,130000000,101200044,352831065,222831065,False
2829,[18],en,0.6,2013-12-31,1982,7.5,2,tt2388621,2013,90.0,Drama,23,2016-03-01,1000000,0,0,-1000000,False
2830,[18],en,0.6,2013-12-31,1982,7.5,2,tt5671400,2015,11.0,Documentary,23,2016-03-01,1000000,0,0,-1000000,False
2831,[99],en,0.6,2013-10-29,war of the worlds,7.1,5,tt3327426,2013,50.0,Sci-Fi,36,2005-06-29,132000000,234280354,606836535,474836535,True
2832,[99],en,0.6,2013-10-29,war of the worlds,7.1,5,tt3825220,2014,7.0,Thriller,36,2005-06-29,132000000,234280354,606836535,474836535,True
2833,[18],en,0.6,2013-06-21,emily,7.0,1,tt1863224,2011,87.0,Drama,45,2017-01-27,27000,3547,3547,-23453,False
2834,[18],en,0.6,2013-06-21,emily,7.0,1,tt4393036,2017,83.0,Drama,45,2017-01-27,27000,3547,3547,-23453,False
2835,[18],en,0.6,2013-06-21,emily,7.0,1,tt4883762,2013,26.0,Documentary,45,2017-01-27,27000,3547,3547,-23453,False
2836,[],en,0.6,2013-11-03,open secret,7.0,1,tt1739304,2011,55.0,Documentary,97,2015-03-25,100000,0,0,-100000,False
2837,[99],en,0.6,2013-07-01,adrift,7.0,1,tt2168766,2015,87.0,Drama,89,2018-06-01,35000000,31445011,57897191,22897191,False
2838,[99],en,0.6,2013-07-01,adrift,7.0,1,tt2408090,2012,65.0,Drama,89,2018-06-01,35000000,31445011,57897191,22897191,False
2839,[99],en,0.6,2013-07-01,adrift,7.0,1,tt4608626,2015,85.0,Romance,89,2018-06-01,35000000,31445011,57897191,22897191,False
2840,[99],en,0.6,2013-07-01,adrift,7.0,1,tt6306064,2018,96.0,"Action,Adventure,Biography",89,2018-06-01,35000000,31445011,57897191,22897191,False
2841,"[53, 10749, 12]",en,16.785999999999998,2018-06-01,adrift,6.7,1264,tt2168766,2015,87.0,Drama,89,2018-06-01,35000000,31445011,57897191,22897191,False
2842,"[53, 10749, 12]",en,16.785999999999998,2018-06-01,adrift,6.7,1264,tt2408090,2012,65.0,Drama,89,2018-06-01,35000000,31445011,57897191,22897191,False
2843,"[53, 10749, 12]",en,16.785999999999998,2018-06-01,adrift,6.7,1264,tt4608626,2015,85.0,Romance,89,2018-06-01,35000000,31445011,57897191,22897191,False
2844,"[53, 10749, 12]",en,16.785999999999998,2018-06-01,adrift,6.7,1264,tt6306064,2018,96.0,"Action,Adventure,Biography",89,2018-06-01,35000000,31445011,57897191,22897191,False
2845,[35],en,0.6,2013-06-07,the internship,6.2,2631,tt2234155,2013,119.0,Comedy,63,2013-06-07,58000000,44672764,93672764,35672764,False
2846,[27],en,0.6,2013-06-01,bleeding hearts,6.0,2,tt2622294,2015,100.0,Horror,87,2015-02-03,1200000,0,0,-1200000,False
2847,"[35, 10749]",en,0.6,2013-02-14,dry spell,6.0,1,tt2375036,2013,90.0,"Comedy,Romance",54,2014-12-31,22000,0,0,-22000,False
2848,[99],en,0.6,2013-09-09,state of play,6.0,3,tt2952692,2013,87.0,"Documentary,Drama,Sport",15,2009-04-17,60000000,37017955,88832210,28832210,False
2849,[],en,0.6,2013-08-10,the love letter,5.0,2,tt1950401,2011,12.0,"Adventure,Documentary",10,1999-05-21,15000000,8322608,9010980,-5989020,False
2850,[],en,0.6,2013-08-10,the love letter,5.0,2,tt1950401,2011,12.0,"Adventure,Documentary",4,2015-08-18,250000,0,0,-250000,False
2851,[27],en,0.6,2013-04-19,her cry: la llorona investigation,5.0,2,tt2469216,2013,89.0,Horror,35,2013-10-25,35000,0,0,-35000,False
2852,[99],en,0.6,2013-04-20,bending steel,5.0,1,tt2181837,2013,92.0,Documentary,24,2015-08-04,50000,0,0,-50000,False
2853,"[99, 18]",hi,0.6,2013-11-21,faith connections,4.2,3,tt2768766,2013,115.0,"Biography,Documentary,Drama",27,2014-09-12,550000,9111,9111,-540889,False
2854,"[28, 53]",en,78.123,2014-10-24,john wick,7.2,10081,tt2911666,2014,101.0,"Action,Crime,Thriller",6,2014-10-24,30000000,43037835,76235001,46235001,True
2855,"[28, 12, 14]",en,53.783,2014-12-17,the hobbit: the battle of the five armies,7.3,8392,tt2310332,2014,144.0,"Adventure,Fantasy",22,2014-12-17,250000000,255119788,945577621,695577621,True
2856,"[28, 878, 12]",en,49.606,2014-08-01,guardians of the galaxy,7.9,17958,tt2015381,2014,121.0,"Action,Adventure,Comedy",14,2014-08-01,170000000,333172112,770867516,600867516,True
2857,"[28, 12, 14, 878]",en,41.867,2014-05-23,x-men: days of future past,7.5,10062,tt1877832,2014,132.0,"Action,Adventure,Sci-Fi",55,2014-05-23,200000000,233921534,747862775,547862775,True
2858,"[28, 9648, 878, 53]",en,36.955,2014-09-19,the maze runner,7.1,10626,tt1790864,2014,113.0,"Action,Mystery,Sci-Fi",60,2014-09-19,34000000,102427862,348319861,314319861,True
2859,"[12, 10751, 16, 28, 35]",en,36.92,2014-11-07,big hero 6,7.8,10176,tt2245084,2014,102.0,"Action,Adventure,Animation",29,2014-11-07,165000000,222527828,652127828,487127828,True
2860,"[12, 10751, 16, 28, 35]",en,36.92,2014-11-07,big hero 6,7.8,10176,tt2245084,2014,102.0,"Action,Adventure,Animation",29,2014-11-07,165000000,222527828,652127828,487127828,True
2861,"[878, 12, 53]",en,33.837,2014-11-21,the hunger games: mockingjay - part 1,6.8,10087,tt1951265,2014,123.0,"Action,Adventure,Sci-Fi",62,2014-11-21,125000000,337135885,766575131,641575131,True
2862,"[36, 18, 53, 10752]",en,33.078,2014-12-19,the imitation game,8.1,10396,tt2084970,2014,114.0,"Biography,Drama,Thriller",6,2014-11-28,15000000,91125143,227740463,212740463,True
2863,"[9648, 53, 18]",en,31.215,2014-10-03,gone girl,7.9,10459,tt2267998,2014,149.0,"Drama,Mystery,Thriller",36,2014-10-03,61000000,167767189,368567189,307567189,True
2864,"[10752, 18, 28]",en,29.117,2014-10-17,fury,7.4,6653,tt2713180,2014,134.0,"Action,Drama,War",68,2014-10-17,80000000,85817906,210315681,130315681,True
2865,"[27, 28, 18, 14, 10752]",en,29.043000000000006,2014-10-03,dracula untold,6.2,3719,tt0829150,2014,92.0,"Action,Drama,Fantasy",21,2014-10-10,70000000,55991880,220241723,150241723,False
2866,"[53, 28, 80]",en,28.942,2014-09-26,the equalizer,7.2,4989,tt0455944,2014,132.0,"Action,Crime,Thriller",96,2014-09-26,55000000,101530738,192903624,137903624,True
2867,"[12, 18, 878]",en,28.44,2014-11-05,interstellar,8.2,18597,tt0816692,2014,169.0,"Adventure,Drama,Sci-Fi",32,2014-11-05,165000000,188017894,666379375,501379375,True
2868,"[27, 53]",en,28.424,2014-07-18,the purge: anarchy,6.6,3754,tt2975578,2014,103.0,"Action,Horror,Sci-Fi",71,2014-07-18,9000000,71562550,111534881,102534881,True
2869,"[878, 28, 18, 53]",en,27.641,2014-07-11,dawn of the planet of the apes,7.3,7080,tt2103281,2014,130.0,"Action,Adventure,Drama",17,2014-07-11,170000000,208545589,710644566,540644566,True
2870,"[14, 28, 12, 16, 35, 10751]",en,27.106,2014-06-13,how to train your dragon 2,7.7,5589,tt1646971,2014,102.0,"Action,Adventure,Animation",99,2014-06-13,145000000,177002924,614586270,469586270,True
2871,"[12, 18, 28]",en,26.789,2014-12-12,exodus: gods and kings,5.7,2909,tt1528100,2014,150.0,"Action,Adventure,Drama",16,2014-12-12,140000000,65014513,268314513,128314513,False
2872,"[80, 35, 28, 12]",en,26.103,2015-02-13,kingsman: the secret service,7.6,10287,tt2802144,2014,129.0,"Action,Adventure,Comedy",29,2015-02-13,94000000,128261724,404561724,310561724,True
2873,"[80, 35, 28, 12]",en,26.103,2015-02-13,kingsman: the secret service,7.6,10287,tt2802144,2014,129.0,"Action,Adventure,Comedy",29,2015-02-13,94000000,128261724,404561724,310561724,True
2874,"[878, 28, 12, 14, 35]",en,25.619,2014-08-08,teenage mutant ninja turtles,5.8,4259,tt1291150,2014,101.0,"Action,Adventure,Comedy",68,2014-08-08,125000000,191204754,485004754,360004754,True
2875,"[878, 28, 12, 14, 35]",en,25.619,2014-08-08,teenage mutant ninja turtles,5.8,4259,tt1291150,2014,101.0,"Action,Adventure,Comedy",33,1990-03-30,13500000,135265915,202000000,188500000,True
2876,"[80, 18, 53]",en,25.597,2014-10-31,nightcrawler,7.7,5860,tt2872718,2014,117.0,"Crime,Drama,Thriller",34,2014-10-31,8500000,32381218,50334418,41834418,True
2877,"[28, 12, 36, 10749, 18]",en,25.215,2014-02-21,pompeii,5.4,2078,tt1921064,2014,105.0,"Action,Adventure,Drama",97,2014-02-21,80000000,23169033,108469033,28469033,False
2878,"[28, 18, 878]",en,24.982,2014-05-16,godzilla,6.1,5053,tt0831387,2014,123.0,"Action,Adventure,Sci-Fi",41,2014-05-16,160000000,200676069,529076069,369076069,True
2879,"[28, 18, 878]",en,24.982,2014-05-16,godzilla,6.1,5053,tt0831387,2014,123.0,"Action,Adventure,Sci-Fi",74,1998-05-19,125000000,136314294,376000000,251000000,True
2880,"[28, 12]",en,23.922,2014-07-25,hercules,5.6,2606,tt1267297,2014,98.0,"Action,Adventure,Fantasy",84,2014-07-25,100000000,72688614,243388614,143388614,False
2881,"[28, 12]",en,23.922,2014-07-25,hercules,5.6,2606,tt1267297,2014,98.0,"Action,Adventure,Fantasy",8,1997-06-13,70000000,99112101,250700000,180700000,True
2882,"[28, 12]",en,23.922,2014-07-25,hercules,5.6,2606,tt3985956,2014,112.0,Comedy,84,2014-07-25,100000000,72688614,243388614,143388614,False
2883,"[28, 12]",en,23.922,2014-07-25,hercules,5.6,2606,tt3985956,2014,112.0,Comedy,8,1997-06-13,70000000,99112101,250700000,180700000,True
2884,"[28, 10752, 14]",en,23.68,2014-03-07,300: rise of an empire,6.0,3870,tt1253863,2014,102.0,"Action,Fantasy,War",26,2014-03-07,110000000,106580051,330780051,220780051,False
2885,"[878, 28, 12]",en,20.961,2014-06-27,transformers: age of extinction,5.8,4805,tt2109248,2014,165.0,"Action,Adventure,Sci-Fi",37,2014-06-27,210000000,245439076,1104039076,894039076,True
2886,"[10751, 16, 12, 35]",en,20.899,2014-11-26,penguins of madagascar,6.4,2273,tt1911658,2014,92.0,"Adventure,Animation,Comedy",37,2014-11-26,132000000,83350911,366942531,234942531,False
2887,"[80, 53]",en,20.896,2014-08-22,sin city: a dame to kill for,6.3,2210,tt0458481,2014,102.0,"Crime,Thriller",16,2014-08-22,65000000,13757804,40650842,-24349158,False
2888,"[28, 12, 14]",en,20.847,2014-05-02,the amazing spider-man 2,6.4,7220,tt1872181,2014,142.0,"Action,Adventure,Sci-Fi",56,2014-05-02,200000000,202853933,708996336,508996336,True
2889,[35],en,20.429,2014-07-18,sex tape,5.3,2684,tt1956620,2014,94.0,"Comedy,Romance",54,2014-07-18,40000000,38543473,126069509,86069509,False
2890,"[12, 35, 14, 10751]",en,20.064,2014-12-19,night at the museum: secret of the tomb,6.1,3536,tt2692250,2014,98.0,"Adventure,Comedy,Family",60,2014-12-19,127000000,113746621,353756621,226756621,False
2891,"[28, 878]",en,19.753,2014-06-06,edge of tomorrow,7.6,8047,tt1631867,2014,113.0,"Action,Sci-Fi",95,2014-06-06,178000000,100206256,370541256,192541256,False
2892,"[12, 16, 35, 10751, 14]",en,19.375,2014-02-07,the lego movie,7.4,4839,tt1490017,2014,100.0,"Action,Adventure,Animation",44,2014-02-07,60000000,257784718,457729388,397729388,True
2893,"[80, 18, 9648, 53]",en,19.373,2014-09-19,a walk among the tombstones,6.3,1685,tt0365907,2014,114.0,"Action,Crime,Drama",67,2014-09-19,28000000,26017685,62108587,34108587,False
2894,"[14, 12, 28, 10751, 10749]",en,19.274,2014-05-30,maleficent,7.0,8143,tt1587310,2014,97.0,"Action,Adventure,Family",84,2014-05-30,180000000,241407328,758536735,578536735,True
2895,"[28, 12, 53]",en,18.797,2014-08-15,the expendables 3,6.1,2876,tt2333784,2014,126.0,"Action,Adventure,Thriller",96,2014-08-15,100000000,39322544,209461378,109461378,False
2896,"[10752, 28]",en,18.473,2014-12-25,american sniper,7.4,7658,tt2179136,2014,133.0,"Action,Biography,Drama",57,2014-12-25,58000000,350126372,547326372,489326372,True
2897,"[10752, 28]",en,18.473,2014-12-25,american sniper,7.4,7658,tt2179136,2014,133.0,"Action,Biography,Drama",57,2014-12-25,58000000,350126372,547326372,489326372,True
2898,[35],en,18.421,2014-11-26,horrible bosses 2,6.2,2581,tt2170439,2014,108.0,"Comedy,Crime",31,2014-11-26,40000000,54445357,105945357,65945357,True
2899,"[27, 53]",en,18.419,2015-03-27,it follows,6.5,3485,tt3235888,2014,100.0,"Horror,Mystery",94,2015-03-13,2000000,14674077,23250755,21250755,True
2900,"[27, 53]",en,18.419,2015-03-27,it follows,6.5,3485,tt3235888,2014,100.0,"Horror,Mystery",94,2015-03-13,2000000,14674077,23250755,21250755,True
2901,"[35, 18]",en,18.31,2014-03-07,the grand budapest hotel,8.0,8091,tt2278388,2014,99.0,"Adventure,Comedy,Crime",27,2014-03-07,31000000,59076019,163981261,132981261,True
2902,"[12, 35, 10751, 16]",en,18.11,2014-04-11,rio 2,6.3,1803,tt2357291,2014,101.0,"Adventure,Animation,Comedy",49,2014-04-11,130000000,131538435,492846291,362846291,True
2903,"[28, 12, 878]",en,18.073,2014-04-04,captain america: the winter soldier,7.7,11034,tt1843866,2014,136.0,"Action,Adventure,Sci-Fi",16,2014-04-04,170000000,259746958,714401889,544401889,True
2904,"[28, 878]",en,17.851,2014-02-12,robocop,5.8,3390,tt1234721,2014,117.0,"Action,Crime,Sci-Fi",96,2014-02-12,120000000,58607007,242981799,122981799,False
2905,"[28, 878]",en,17.851,2014-02-12,robocop,5.8,3390,tt1234721,2014,117.0,"Action,Crime,Sci-Fi",55,1987-07-17,13000000,53424681,53424681,40424681,True
2906,"[80, 28, 53]",en,17.747,2014-08-27,the november man,6.1,852,tt2402157,2014,108.0,"Action,Crime,Thriller",61,2014-08-27,15000000,25018119,34820335,19820335,True
2907,"[28, 12, 878]",en,16.982,2014-03-21,divergent,6.9,8279,tt1840309,2014,139.0,"Action,Adventure,Mystery",95,2014-03-21,85000000,150947895,276014965,191014965,True
2908,"[28, 878]",en,16.73,2014-07-25,lucy,6.3,10019,tt2872732,2014,89.0,"Action,Sci-Fi,Thriller",83,2014-07-25,40000000,126573960,457507776,417507776,True
2909,"[28, 878]",en,16.73,2014-07-25,lucy,6.3,10019,tt5313474,2016,9.0,"Animation,Documentary",83,2014-07-25,40000000,126573960,457507776,417507776,True
2910,"[28, 878]",en,16.73,2014-07-25,lucy,6.3,10019,tt6142034,2016,40.0,Documentary,83,2014-07-25,40000000,126573960,457507776,417507776,True
2911,[18],en,16.464000000000002,2014-10-10,the judge,7.3,2356,tt1872194,2014,141.0,"Crime,Drama",41,2014-10-10,50000000,47119388,76119388,26119388,False
2912,[18],en,16.464000000000002,2014-10-10,the judge,7.3,2356,tt6246092,2017,76.0,Documentary,41,2014-10-10,50000000,47119388,76119388,26119388,False
2913,"[99, 99]",en,0.6,2018-04-13,the judge,7.5,2,tt1872194,2014,141.0,"Crime,Drama",41,2014-10-10,50000000,47119388,76119388,26119388,False
2914,"[99, 99]",en,0.6,2018-04-13,the judge,7.5,2,tt6246092,2017,76.0,Documentary,41,2014-10-10,50000000,47119388,76119388,26119388,False
2915,[35],en,16.379,2014-10-31,st. vincent,7.1,1069,tt2170593,2014,102.0,"Comedy,Drama",61,2014-10-10,13000000,44137712,54837234,41837234,True
2916,"[9648, 53]",en,16.07,2014-10-31,before i go to sleep,6.4,1098,tt1726592,2014,92.0,"Drama,Horror,Mystery",49,2014-10-31,22000000,3242457,19563579,-2436421,False
2917,"[10749, 18]",en,16.03,2014-05-16,the fault in our stars,7.6,7236,tt2582846,2014,126.0,"Drama,Romance",43,2014-06-06,12000000,124872350,307166834,295166834,True
2918,[35],en,15.964,2014-11-14,dumb and dumber to,5.5,1842,tt2096672,2014,109.0,"Adventure,Comedy",1,2014-11-14,40000000,86208010,156553592,116553592,True
2919,"[53, 10749]",en,15.924,2014-10-11,escobar: paradise lost,6.3,476,tt2515030,2014,120.0,"Crime,Drama,History",12,2015-06-26,17000000,195792,3917679,-13082321,False
2920,"[28, 35]",en,15.501,2014-12-25,the interview,6.2,3579,tt2124946,2011,87.0,Drama,33,2014-02-06,44000000,6105175,12342632,-31657368,False
2921,"[28, 35]",en,15.501,2014-12-25,the interview,6.2,3579,tt2788710,2014,112.0,Comedy,33,2014-02-06,44000000,6105175,12342632,-31657368,False
2922,"[28, 35]",en,15.501,2014-12-25,the interview,6.2,3579,tt7391246,2017,73.0,Documentary,33,2014-02-06,44000000,6105175,12342632,-31657368,False
2923,[27],en,15.389,2014-10-24,ouija,5.1,1670,tt1204977,2014,89.0,"Horror,Mystery,Thriller",60,2014-10-24,5000000,50856010,103300632,98300632,True
2924,[18],en,15.237,2014-10-17,camp x-ray,6.8,618,tt2994190,2014,117.0,"Drama,War",92,2014-10-17,1000000,9837,101053,-898947,False
2925,[35],en,14.979,2014-05-09,neighbors,6.2,4536,tt2004420,2014,97.0,Comedy,64,2014-05-09,18000000,150086800,270944428,252944428,True
2926,[35],en,14.979,2014-05-09,neighbors,6.2,4536,tt3638264,2013,22.0,"Documentary,Drama",64,2014-05-09,18000000,150086800,270944428,252944428,True
2927,[35],en,14.979,2014-05-09,neighbors,6.2,4536,tt9386300,2018,74.0,Documentary,64,2014-05-09,18000000,150086800,270944428,252944428,True
2928,[35],en,14.979,2014-05-09,neighbors,6.2,4536,tt9392532,2018,90.0,"Comedy,Drama",64,2014-05-09,18000000,150086800,270944428,252944428,True
2929,[35],en,14.979,2014-05-09,neighbors,6.2,4536,tt9702034,2012,87.0,Drama,64,2014-05-09,18000000,150086800,270944428,252944428,True
2930,"[18, 80]",en,14.795,2014-09-12,the drop,6.7,1215,tt1600196,2014,106.0,"Crime,Drama",16,2014-09-12,12600000,10724389,19054534,6454534,False
2931,"[18, 80]",en,14.795,2014-09-12,the drop,6.7,1215,tt4745746,2015,50.0,Documentary,16,2014-09-12,12600000,10724389,19054534,6454534,False
2932,"[18, 80]",en,14.795,2014-09-12,the drop,6.7,1215,tt5177706,2016,87.0,Documentary,16,2014-09-12,12600000,10724389,19054534,6454534,False
2933,"[28, 878, 18]",ko,14.735,2014-06-27,snowpiercer,6.8,4748,tt1706620,2013,126.0,"Action,Drama,Sci-Fi",27,2014-06-27,40000000,4563029,88069880,48069880,False
2934,"[80, 53]",en,14.519,2014-09-12,no good deed,5.8,286,tt2011159,2014,84.0,"Action,Crime,Drama",44,2014-09-12,13200000,52543632,54323210,41123210,True
2935,"[35, 10749, 80, 18, 9648]",en,14.244000000000002,2015-01-09,inherent vice,6.6,1359,tt1791528,2014,148.0,"Comedy,Crime,Drama",56,2014-12-12,20000000,8110975,14772346,-5227654,False
2936,"[35, 10749, 80, 18, 9648]",en,14.244000000000002,2015-01-09,inherent vice,6.6,1359,tt1791528,2014,148.0,"Comedy,Crime,Drama",56,2014-12-12,20000000,8110975,14772346,-5227654,False
2937,"[28, 18, 53, 80]",en,14.055,2014-03-28,sabotage,5.5,779,tt1742334,2014,109.0,"Action,Crime,Drama",29,2014-03-28,35000000,10508518,18376443,-16623557,False
2938,[27],en,13.989,2014-10-03,annabelle,5.6,3357,tt3322940,2014,99.0,"Horror,Mystery,Thriller",84,2014-10-03,6500000,84273813,256862920,250362920,True
2939,"[53, 28, 878]",en,13.897,2014-10-03,left behind,4.0,713,tt2243377,2012,86.0,"Horror,Mystery,Thriller",63,2001-02-02,18500000,4221341,4221341,-14278659,False
2940,"[53, 28, 878]",en,13.897,2014-10-03,left behind,4.0,713,tt2243377,2012,86.0,"Horror,Mystery,Thriller",57,2014-10-03,16000000,14019924,20769209,4769209,False
2941,"[53, 28, 878]",en,13.897,2014-10-03,left behind,4.0,713,tt2467046,2014,110.0,"Action,Drama,Fantasy",63,2001-02-02,18500000,4221341,4221341,-14278659,False
2942,"[53, 28, 878]",en,13.897,2014-10-03,left behind,4.0,713,tt2467046,2014,110.0,"Action,Drama,Fantasy",57,2014-10-03,16000000,14019924,20769209,4769209,False
